stock_code,prediction
688075.SH,0.6439553499221802
603235.SH,0.6410861015319824
301170.SZ,0.6409874558448792
688092.SH,0.6407138705253601
603382.SH,0.6405103802680969
301520.SZ,0.6391503214836121
688526.SH,0.6387143731117249
301258.SZ,0.6381468176841736
688060.SH,0.6378904581069946
300264.SZ,0.6375970244407654
000980.SZ,0.6351383924484253
301208.SZ,0.6335135102272034
301097.SZ,0.6326245069503784
000670.SZ,0.6312311291694641
603205.SH,0.6289622783660889
301616.SZ,0.6273046731948853
301234.SZ,0.6272612810134888
301633.SZ,0.6258447766304016
301503.SZ,0.6250213384628296
688056.SH,0.6246052384376526
001395.SZ,0.6244767904281616
301289.SZ,0.6210309863090515
688576.SH,0.617734968662262
301578.SZ,0.6171413660049438
603722.SH,0.6118404865264893
300051.SZ,0.6109479069709778
301575.SZ,0.607248842716217
301390.SZ,0.6063362956047058
000890.SZ,0.6047258377075195
688569.SH,0.6008878946304321
301448.SZ,0.5995142459869385
600358.SH,0.5943643450737
688793.SH,0.584545373916626
300736.SZ,0.5844508409500122
605009.SH,0.575735330581665
300757.SZ,0.5750553607940674
301491.SZ,0.5720786452293396
688113.SH,0.5707095265388489
688198.SH,0.5665161609649658
301353.SZ,0.5659929513931274
000566.SZ,0.5601550936698914
688266.SH,0.5601342916488647
301227.SZ,0.559008002281189
002513.SZ,0.5557965636253357
301598.SZ,0.5550805926322937
002812.SZ,0.5507102012634277
603325.SH,0.5499715805053711
600844.SH,0.5487397313117981
301287.SZ,0.5474069714546204
300478.SZ,0.5423659682273865
300540.SZ,0.5400145053863525
001400.SZ,0.5398603677749634
300668.SZ,0.5393538475036621
688459.SH,0.5385652780532837
603231.SH,0.5363690257072449
301516.SZ,0.5363139510154724
603129.SH,0.533545196056366
002313.SZ,0.5330862402915955
000762.SZ,0.5324867963790894
300961.SZ,0.5324097871780396
000547.SZ,0.5303871631622314
002640.SZ,0.5293052196502686
300895.SZ,0.5292347073554993
603237.SH,0.528203547000885
603778.SH,0.527866542339325
300769.SZ,0.527525007724762
000571.SZ,0.5271354913711548
603558.SH,0.5267347097396851
300267.SZ,0.526638925075531
688606.SH,0.5244691967964172
301259.SZ,0.5244019627571106
301113.SZ,0.522747278213501
301560.SZ,0.5225268602371216
300214.SZ,0.5224757790565491
300949.SZ,0.5224697589874268
300536.SZ,0.5213561058044434
688657.SH,0.5202068090438843
603936.SH,0.5201136469841003
001339.SZ,0.519650936126709
301181.SZ,0.5189337134361267
300955.SZ,0.5172758102416992
688268.SH,0.5165924429893494
688617.SH,0.5153398513793945
002293.SZ,0.5149638652801514
002990.SZ,0.514720618724823
300953.SZ,0.5145382285118103
688359.SH,0.5143283605575562
688667.SH,0.5141464471817017
300056.SZ,0.5132818818092346
002846.SZ,0.5131652355194092
002966.SZ,0.5127137303352356
603699.SH,0.5115103721618652
688217.SH,0.5114883184432983
300840.SZ,0.5111119747161865
603991.SH,0.5096879005432129
300782.SZ,0.5096184015274048
300497.SZ,0.5094037055969238
002069.SZ,0.5093870759010315
002266.SZ,0.5084112882614136
301362.SZ,0.5081381797790527
688795.SH,0.5072170495986938
002848.SZ,0.5060321092605591
603288.SH,0.5058032870292664
605377.SH,0.505513072013855
605151.SH,0.5047250986099243
603156.SH,0.5042967796325684
688550.SH,0.5033982396125793
300750.SZ,0.5029000043869019
601106.SH,0.5026074051856995
300461.SZ,0.5024723410606384
605319.SH,0.5015270113945007
600350.SH,0.5009385347366333
301182.SZ,0.5007472634315491
600756.SH,0.5007374286651611
600405.SH,0.5001384019851685
688110.SH,0.49996107816696167
688729.SH,0.4998559057712555
600784.SH,0.49980077147483826
600184.SH,0.4995470643043518
688125.SH,0.49884384870529175
002805.SZ,0.4983709752559662
601939.SH,0.49739769101142883
300904.SZ,0.49729278683662415
300161.SZ,0.496978759765625
002112.SZ,0.4967705011367798
002213.SZ,0.4966907501220703
603132.SH,0.4964986741542816
603777.SH,0.4963490664958954
301314.SZ,0.49634385108947754
688567.SH,0.4960373044013977
603033.SH,0.4949072599411011
603322.SH,0.49453550577163696
002631.SZ,0.4941316843032837
002302.SZ,0.4935092031955719
300966.SZ,0.4932917058467865
605099.SH,0.4932328760623932
301148.SZ,0.4929870069026947
603897.SH,0.49214068055152893
300426.SZ,0.49203601479530334
600545.SH,0.4918290078639984
600643.SH,0.4916200339794159
002298.SZ,0.49156972765922546
603208.SH,0.49123120307922363
600151.SH,0.49066951870918274
002519.SZ,0.4906275272369385
603180.SH,0.49034106731414795
000617.SZ,0.4902750551700592
688035.SH,0.4900803864002228
600791.SH,0.4898003041744232
000690.SZ,0.4897182881832123
300606.SZ,0.48971474170684814
300567.SZ,0.4895401895046234
688520.SH,0.489397794008255
688302.SH,0.48929715156555176
605318.SH,0.48898908495903015
300556.SZ,0.48861950635910034
002181.SZ,0.48823684453964233
600563.SH,0.48822489380836487
002008.SZ,0.48771658539772034
000695.SZ,0.48758265376091003
688275.SH,0.48659783601760864
600666.SH,0.48653528094291687
300199.SZ,0.48637375235557556
300077.SZ,0.48609840869903564
002652.SZ,0.486088365316391
301180.SZ,0.4848916530609131
605098.SH,0.48440662026405334
688307.SH,0.48438820242881775
300400.SZ,0.4838869571685791
301307.SZ,0.4835937023162842
002930.SZ,0.4835476577281952
605366.SH,0.4831513464450836
601598.SH,0.4830971956253052
301600.SZ,0.4830714464187622
002655.SZ,0.4821351170539856
300518.SZ,0.48151522874832153
003018.SZ,0.48055458068847656
601360.SH,0.48033565282821655
601016.SH,0.4801105260848999
002461.SZ,0.4799673855304718
688755.SH,0.47981393337249756
002290.SZ,0.47969484329223633
002832.SZ,0.479568749666214
600539.SH,0.47947824001312256
002151.SZ,0.4794747233390808
688707.SH,0.47939565777778625
002638.SZ,0.4790976941585541
300827.SZ,0.47905728220939636
601162.SH,0.4787702262401581
301118.SZ,0.47849559783935547
300052.SZ,0.4783940017223358
688005.SH,0.4779888093471527
301157.SZ,0.4778864085674286
300082.SZ,0.4776810109615326
688380.SH,0.4776516556739807
688337.SH,0.47753456234931946
000567.SZ,0.4774506986141205
002422.SZ,0.4773368537425995
301571.SZ,0.4770902991294861
603028.SH,0.47702497243881226
688658.SH,0.4761163294315338
301065.SZ,0.4760267436504364
301499.SZ,0.4755900204181671
301089.SZ,0.47467240691185
000100.SZ,0.47398343682289124
002742.SZ,0.4733586311340332
603698.SH,0.4732237756252289
300513.SZ,0.4731960594654083
300843.SZ,0.47313180565834045
688512.SH,0.47233471274375916
300626.SZ,0.47228163480758667
300018.SZ,0.4719008207321167
300053.SZ,0.47154659032821655
603906.SH,0.471545934677124
600410.SH,0.47143685817718506
002348.SZ,0.4713260233402252
300866.SZ,0.4711839258670807
600295.SH,0.47109776735305786
300072.SZ,0.4709370732307434
688012.SH,0.4709097743034363
300870.SZ,0.47053512930870056
002157.SZ,0.4703037738800049
000678.SZ,0.470276415348053
605389.SH,0.4700736999511719
002135.SZ,0.4699161648750305
300983.SZ,0.4698854684829712
603666.SH,0.4698622226715088
688011.SH,0.46976155042648315
688197.SH,0.4691486060619354
603880.SH,0.4685947597026825
601838.SH,0.4684176445007324
002121.SZ,0.46798470616340637
300177.SZ,0.4679097831249237
300259.SZ,0.4678542912006378
000692.SZ,0.4671967327594757
000885.SZ,0.46710947155952454
000430.SZ,0.46698102355003357
301588.SZ,0.46696293354034424
601515.SH,0.46682602167129517
301003.SZ,0.4667636454105377
000995.SZ,0.4664990305900574
603712.SH,0.4661221206188202
002208.SZ,0.46589991450309753
600683.SH,0.46580997109413147
300938.SZ,0.46580278873443604
600222.SH,0.4657799303531647
301292.SZ,0.46542128920555115
300351.SZ,0.4653424918651581
688511.SH,0.4652574062347412
605020.SH,0.46510469913482666
300868.SZ,0.46483948826789856
003031.SZ,0.4646163880825043
301667.SZ,0.4643937051296234
301319.SZ,0.4642585515975952
300616.SZ,0.46410301327705383
300328.SZ,0.464089035987854
300092.SZ,0.4638387858867645
300880.SZ,0.4634380042552948
301239.SZ,0.46341216564178467
002536.SZ,0.46290862560272217
605168.SH,0.4627566337585449
002831.SZ,0.4626869559288025
600941.SH,0.4626348614692688
600641.SH,0.4625672996044159
300057.SZ,0.4624640643596649
600060.SH,0.4624020755290985
300990.SZ,0.46208932995796204
300762.SZ,0.4619472920894623
301608.SZ,0.46139228343963623
000719.SZ,0.4610007703304291
000429.SZ,0.46096065640449524
002706.SZ,0.46069806814193726
603139.SH,0.4602762460708618
001358.SZ,0.45983952283859253
688141.SH,0.4597526490688324
000066.SZ,0.4596276879310608
600207.SH,0.4595167934894562
300502.SZ,0.4595029056072235
002866.SZ,0.4594504237174988
002190.SZ,0.45929837226867676
600135.SH,0.45885589718818665
603811.SH,0.4585684835910797
600012.SH,0.45841142535209656
000420.SZ,0.458271861076355
002937.SZ,0.4582154452800751
300323.SZ,0.4581383168697357
601665.SH,0.45812511444091797
603565.SH,0.4578231871128082
600933.SH,0.4577789008617401
300405.SZ,0.45765063166618347
002031.SZ,0.45743048191070557
300761.SZ,0.4570971131324768
301086.SZ,0.45708179473876953
688177.SH,0.45704254508018494
600343.SH,0.4569333493709564
600322.SH,0.4565349519252777
002769.SZ,0.456469863653183
688272.SH,0.45635533332824707
002943.SZ,0.4563034474849701
002358.SZ,0.456298291683197
002310.SZ,0.45626217126846313
603178.SH,0.4557827115058899
300274.SZ,0.45548078417778015
001335.SZ,0.45533740520477295
301251.SZ,0.4552449882030487
600976.SH,0.45512959361076355
688765.SH,0.4550584852695465
688320.SH,0.4550027847290039
002628.SZ,0.4549524486064911
000937.SZ,0.45493438839912415
300302.SZ,0.45481136441230774
002476.SZ,0.45469361543655396
688257.SH,0.4545627236366272
600023.SH,0.45442071557044983
300062.SZ,0.4542381167411804
688016.SH,0.45417314767837524
688592.SH,0.4541618227958679
001337.SZ,0.4539491534233093
600874.SH,0.4539448320865631
301060.SZ,0.4539183974266052
688718.SH,0.4538661241531372
601997.SH,0.4535374045372009
600323.SH,0.45341160893440247
605088.SH,0.45337945222854614
601728.SH,0.45331671833992004
300599.SZ,0.4532192051410675
002176.SZ,0.45306268334388733
301220.SZ,0.4526671767234802
688432.SH,0.4524843990802765
002648.SZ,0.45247378945350647
300266.SZ,0.45242854952812195
600919.SH,0.45200416445732117
300324.SZ,0.4517383575439453
605365.SH,0.45172619819641113
600558.SH,0.45165586471557617
002798.SZ,0.4516080617904663
002108.SZ,0.45157933235168457
601187.SH,0.4514932930469513
002346.SZ,0.4513796865940094
603092.SH,0.45120304822921753
600499.SH,0.4511496424674988
600299.SH,0.45096004009246826
601033.SH,0.4509512484073639
300811.SZ,0.4505949020385742
605056.SH,0.4504478871822357
300165.SZ,0.45043423771858215
301365.SZ,0.450379341840744
601088.SH,0.45011577010154724
301399.SZ,0.4500720202922821
600658.SH,0.45001474022865295
002786.SZ,0.44988423585891724
603123.SH,0.44967836141586304
300602.SZ,0.4496597647666931
000629.SZ,0.44959142804145813
002373.SZ,0.4494279623031616
000155.SZ,0.44889524579048157
002685.SZ,0.44886893033981323
600039.SH,0.44883617758750916
002030.SZ,0.4486835300922394
000813.SZ,0.4486101567745209
301393.SZ,0.44856178760528564
