stock_code,prediction
688060.SH,0.6421740651130676
603235.SH,0.6420661211013794
688075.SH,0.6409181356430054
301097.SZ,0.6407647132873535
688092.SH,0.6395376324653625
000670.SZ,0.6381025910377502
300264.SZ,0.6369446516036987
603382.SH,0.6364197731018066
301289.SZ,0.6350206136703491
688198.SH,0.6342463493347168
000980.SZ,0.633728563785553
301258.SZ,0.6334890723228455
301001.SZ,0.6323673725128174
301359.SZ,0.6319743990898132
301520.SZ,0.6298684477806091
301119.SZ,0.6293098330497742
301616.SZ,0.6240752339363098
301234.SZ,0.6218822598457336
300736.SZ,0.620011031627655
301287.SZ,0.6173375248908997
301208.SZ,0.6154234409332275
688576.SH,0.6152351498603821
301633.SZ,0.6132829189300537
000890.SZ,0.6117819547653198
600358.SH,0.6097887754440308
301353.SZ,0.6086452603340149
300051.SZ,0.5980446934700012
688459.SH,0.5935549139976501
300207.SZ,0.5845861434936523
688316.SH,0.5818796753883362
301259.SZ,0.5763952732086182
300478.SZ,0.5761529207229614
300056.SZ,0.5737711191177368
688217.SH,0.564391016960144
688266.SH,0.5631935000419617
600844.SH,0.5582156777381897
002990.SZ,0.557518720626831
600545.SH,0.5567570924758911
000571.SZ,0.5559396743774414
001339.SZ,0.5555194616317749
301575.SZ,0.5545180439949036
300757.SZ,0.551297128200531
301148.SZ,0.5511748790740967
688193.SH,0.5500423908233643
002313.SZ,0.5483996868133545
301331.SZ,0.5467526912689209
002513.SZ,0.5466554164886475
000762.SZ,0.5443176031112671
605318.SH,0.5435276627540588
301578.SZ,0.538956344127655
300751.SZ,0.5388376116752625
688569.SH,0.5382254123687744
688479.SH,0.5374549031257629
300199.SZ,0.5356107354164124
600350.SH,0.5346875190734863
605151.SH,0.5344659686088562
301003.SZ,0.5331320762634277
300938.SZ,0.5316644906997681
603558.SH,0.5303798317909241
002069.SZ,0.5299107432365417
301283.SZ,0.5281996726989746
603722.SH,0.5279595255851746
002848.SZ,0.5278334617614746
000690.SZ,0.5273916721343994
301516.SZ,0.5268997550010681
603778.SH,0.5265120267868042
301393.SZ,0.5264448523521423
688729.SH,0.5262152552604675
301085.SZ,0.5260618925094604
603936.SH,0.5259587168693542
600563.SH,0.5256162285804749
300953.SZ,0.5249099135398865
301181.SZ,0.5245046615600586
688110.SH,0.5242061018943787
603156.SH,0.5241017937660217
688657.SH,0.5236850380897522
300750.SZ,0.5215149521827698
603322.SH,0.5210069417953491
603283.SH,0.5202003121376038
300866.SZ,0.519759476184845
002176.SZ,0.5196382403373718
600135.SH,0.5190791487693787
600405.SH,0.5174341201782227
300165.SZ,0.516700267791748
002298.SZ,0.5155434012413025
300497.SZ,0.5149957537651062
600855.SH,0.5147883296012878
603880.SH,0.5147148370742798
301560.SZ,0.5146722793579102
301362.SZ,0.5145356059074402
600864.SH,0.5122572779655457
601162.SH,0.5112218260765076
600400.SH,0.5104065537452698
300461.SZ,0.5103205442428589
300895.SZ,0.5097723007202148
300572.SZ,0.5096620321273804
301588.SZ,0.508844792842865
301557.SZ,0.5083439946174622
601515.SH,0.5081226229667664
300603.SZ,0.5067842602729797
688125.SH,0.5067256689071655
600756.SH,0.5066828727722168
301165.SZ,0.5066076517105103
688793.SH,0.5064168572425842
688667.SH,0.5063300132751465
300085.SZ,0.505916953086853
300540.SZ,0.5053765177726746
688275.SH,0.5048636794090271
002655.SZ,0.5046274662017822
600933.SH,0.5042248368263245
300961.SZ,0.5038421750068665
688671.SH,0.5038208961486816
301239.SZ,0.5034433603286743
001266.SZ,0.5030571222305298
000592.SZ,0.5026392936706543
000967.SZ,0.5012528300285339
688606.SH,0.5011739730834961
002631.SZ,0.5005372166633606
600791.SH,0.5004764199256897
605319.SH,0.5000219345092773
688663.SH,0.4999581575393677
688387.SH,0.4992099404335022
603333.SH,0.4990270137786865
688018.SH,0.4970933794975281
301157.SZ,0.49614691734313965
000566.SZ,0.4961206316947937
603178.SH,0.49611586332321167
600184.SH,0.4953227639198303
300240.SZ,0.4949973225593567
603777.SH,0.49497005343437195
600941.SH,0.4945850670337677
000659.SZ,0.494372695684433
002584.SZ,0.49431028962135315
688215.SH,0.49400579929351807
300077.SZ,0.49375948309898376
603991.SH,0.49326425790786743
002460.SZ,0.4924834668636322
000629.SZ,0.49235230684280396
605500.SH,0.4920846223831177
301051.SZ,0.49192291498184204
300267.SZ,0.49134376645088196
300983.SZ,0.4909038245677948
601665.SH,0.4904641807079315
003018.SZ,0.49041548371315
000155.SZ,0.4902605414390564
001268.SZ,0.4902413487434387
301180.SZ,0.48991507291793823
603819.SH,0.4898090660572052
001335.SZ,0.4897859990596771
301631.SZ,0.489394873380661
600151.SH,0.4889600872993469
000875.SZ,0.48890429735183716
301307.SZ,0.48884090781211853
300536.SZ,0.488210529088974
300782.SZ,0.4881971776485443
300062.SZ,0.48795658349990845
605366.SH,0.48786547780036926
301002.SZ,0.4876856803894043
688416.SH,0.4876331686973572
688307.SH,0.48748257756233215
688302.SH,0.48728618025779724
300571.SZ,0.48708492517471313
002290.SZ,0.48705989122390747
002640.SZ,0.48696866631507874
002021.SZ,0.48691225051879883
002213.SZ,0.48680397868156433
605168.SH,0.48678430914878845
000509.SZ,0.4863909184932709
688359.SH,0.4861660301685333
301449.SZ,0.48597797751426697
600310.SH,0.48554548621177673
300777.SZ,0.4854968190193176
688511.SH,0.4853602945804596
688679.SH,0.48472118377685547
301152.SZ,0.48432400822639465
301306.SZ,0.48404642939567566
002208.SZ,0.48400771617889404
000889.SZ,0.48381757736206055
300606.SZ,0.483793169260025
000567.SZ,0.4836486876010895
002638.SZ,0.4836127758026123
688197.SH,0.4835628867149353
300827.SZ,0.4828740060329437
600208.SH,0.4826911687850952
002603.SZ,0.4826420843601227
688141.SH,0.48250970244407654
002108.SZ,0.4824411869049072
688061.SH,0.4818958640098572
301086.SZ,0.4816640317440033
002846.SZ,0.48128727078437805
300561.SZ,0.48101890087127686
301182.SZ,0.48095691204071045
301118.SZ,0.48080888390541077
301031.SZ,0.48058855533599854
688249.SH,0.480532169342041
002966.SZ,0.48040318489074707
002536.SZ,0.4803745448589325
300474.SZ,0.48029276728630066
688231.SH,0.4790162444114685
301272.SZ,0.47900721430778503
002395.SZ,0.47893592715263367
688372.SH,0.47887367010116577
601939.SH,0.47877493500709534
688117.SH,0.4785962402820587
688790.SH,0.4785030484199524
688550.SH,0.4784214496612549
002897.SZ,0.4781070947647095
300955.SZ,0.47798532247543335
000813.SZ,0.4779728055000305
688268.SH,0.477536141872406
301361.SZ,0.47742894291877747
600666.SH,0.47737938165664673
002032.SZ,0.4772309958934784
688173.SH,0.4771612882614136
603288.SH,0.47707128524780273
301233.SZ,0.4768235385417938
002141.SZ,0.4767739474773407
603399.SH,0.4765360951423645
301348.SZ,0.4764052927494049
603606.SH,0.47638386487960815
300796.SZ,0.47637179493904114
688099.SH,0.4763258099555969
603887.SH,0.4761900007724762
300436.SZ,0.47611305117607117
002190.SZ,0.476044625043869
301571.SZ,0.4756433665752411
688248.SH,0.4751145839691162
000547.SZ,0.47447097301483154
688328.SH,0.4740711748600006
301012.SZ,0.47406014800071716
002937.SZ,0.473783403635025
000429.SZ,0.4737578332424164
601933.SH,0.4736710786819458
688718.SH,0.473482608795166
002921.SZ,0.473187118768692
300236.SZ,0.473166823387146
301292.SZ,0.47296205163002014
002310.SZ,0.4729333519935608
002742.SZ,0.4727703332901001
603165.SH,0.4727663993835449
603296.SH,0.4726909399032593
688179.SH,0.47235918045043945
603890.SH,0.47234058380126953
300496.SZ,0.4721750020980835
300878.SZ,0.4719102084636688
603699.SH,0.4716799855232239
301456.SZ,0.4714876413345337
688216.SH,0.4713110029697418
603131.SH,0.4711969494819641
000937.SZ,0.4708404242992401
301487.SZ,0.4706476032733917
002151.SZ,0.4705386161804199
300166.SZ,0.47053205966949463
688202.SH,0.4703746438026428
300626.SZ,0.470038503408432
301198.SZ,0.4699905216693878
600683.SH,0.4699622392654419
603262.SH,0.4698430597782135
603711.SH,0.4697723686695099
600012.SH,0.46975570917129517
600023.SH,0.4697515070438385
603091.SH,0.46964260935783386
