stock_code,prediction
301170.SZ,0.6417981386184692
688075.SH,0.6414369344711304
603382.SH,0.6412839889526367
603235.SH,0.6410180926322937
603205.SH,0.6393101215362549
300264.SZ,0.6388680934906006
301065.SZ,0.6388183236122131
001323.SZ,0.6385254263877869
688092.SH,0.6373729109764099
301448.SZ,0.6356745362281799
000980.SZ,0.6349756121635437
301097.SZ,0.6348090767860413
688060.SH,0.6320333480834961
603180.SH,0.6316071152687073
301234.SZ,0.6298409104347229
301616.SZ,0.6295462250709534
301289.SZ,0.629116952419281
301520.SZ,0.6268388628959656
600358.SH,0.6252416372299194
301173.SZ,0.6251391172409058
688137.SH,0.6245467066764832
000670.SZ,0.6234785318374634
301331.SZ,0.6218211054801941
301314.SZ,0.6215664744377136
688576.SH,0.6196885704994202
688569.SH,0.6125698685646057
301503.SZ,0.6105021834373474
300736.SZ,0.6101930141448975
000890.SZ,0.6073774695396423
688606.SH,0.6059593558311462
002812.SZ,0.6051723957061768
301390.SZ,0.6048886179924011
301208.SZ,0.6044791340827942
301578.SZ,0.6041778326034546
300051.SZ,0.5954970121383667
688198.SH,0.5916190147399902
301575.SZ,0.5908811688423157
300844.SZ,0.5872642993927002
001395.SZ,0.5869840383529663
600844.SH,0.5861168503761292
001238.SZ,0.583440899848938
301258.SZ,0.582813560962677
688420.SH,0.5761352777481079
300886.SZ,0.5752170085906982
300478.SZ,0.5682684183120728
301259.SZ,0.5674599409103394
688793.SH,0.5594224333763123
688056.SH,0.5587190985679626
301598.SZ,0.557769238948822
688307.SH,0.5549250841140747
001400.SZ,0.5547627806663513
000762.SZ,0.5527019500732422
002930.SZ,0.5504853129386902
000566.SZ,0.5471721291542053
688266.SH,0.546207070350647
603991.SH,0.5461947917938232
688667.SH,0.5440967082977295
688113.SH,0.5357396006584167
002631.SZ,0.5346354842185974
688141.SH,0.5343515276908875
688215.SH,0.5337680578231812
000659.SZ,0.5330958366394043
688657.SH,0.5327371954917908
301181.SZ,0.532581090927124
600405.SH,0.5321788787841797
600643.SH,0.5314435958862305
300085.SZ,0.5304144620895386
001306.SZ,0.5303568840026855
301362.SZ,0.5291298627853394
300518.SZ,0.5286365747451782
002513.SZ,0.5279556512832642
688268.SH,0.5277083516120911
301119.SZ,0.5274554491043091
301239.SZ,0.5263194441795349
603129.SH,0.5259206295013428
300302.SZ,0.5258587598800659
603288.SH,0.5257249474525452
688520.SH,0.5256611704826355
002805.SZ,0.5250372886657715
301182.SZ,0.5246776938438416
688359.SH,0.5246312022209167
300782.SZ,0.5240254998207092
603778.SH,0.523216187953949
300056.SZ,0.5230875015258789
002461.SZ,0.5207470059394836
688512.SH,0.5199785232543945
300955.SZ,0.5198494791984558
603699.SH,0.5189976692199707
300757.SZ,0.5189959406852722
002008.SZ,0.517902672290802
300426.SZ,0.5171663165092468
603936.SH,0.5166006684303284
301148.SZ,0.5162091851234436
301515.SZ,0.5154614448547363
603091.SH,0.5141810774803162
688168.SH,0.5139704346656799
688570.SH,0.5117934942245483
300214.SZ,0.511671245098114
600319.SH,0.511527955532074
002846.SZ,0.5111929774284363
002640.SZ,0.5108498930931091
000695.SZ,0.5108427405357361
688356.SH,0.5098955631256104
300461.SZ,0.5097277760505676
603777.SH,0.5093703866004944
605377.SH,0.5074831247329712
002848.SZ,0.5070298314094543
300438.SZ,0.5065534114837646
300606.SZ,0.506199300289154
688125.SH,0.5060093402862549
605098.SH,0.5055220723152161
300750.SZ,0.5054124593734741
688795.SH,0.5041281580924988
300895.SZ,0.5031090378761292
300540.SZ,0.5022366046905518
300953.SZ,0.5007780194282532
301359.SZ,0.5005528926849365
003018.SZ,0.499087929725647
002135.SZ,0.4976865351200104
000690.SZ,0.49754780530929565
300966.SZ,0.4973980486392975
002293.SZ,0.49722257256507874
603558.SH,0.49716916680336
603698.SH,0.49709197878837585
000571.SZ,0.496911883354187
002966.SZ,0.49684202671051025
300536.SZ,0.49636468291282654
300189.SZ,0.49634113907814026
300961.SZ,0.49588143825531006
301633.SZ,0.49522438645362854
603156.SH,0.4950501024723053
300480.SZ,0.49502918124198914
300769.SZ,0.4948720633983612
688707.SH,0.49486714601516724
601016.SH,0.49416545033454895
600563.SH,0.49338507652282715
301292.SZ,0.4927639067173004
002190.SZ,0.4920502305030823
300668.SZ,0.49187710881233215
002266.SZ,0.49131056666374207
300575.SZ,0.49086064100265503
688035.SH,0.49073612689971924
001339.SZ,0.49058449268341064
001872.SZ,0.4899829030036926
002181.SZ,0.48982226848602295
300400.SZ,0.489745169878006
605366.SH,0.48969438672065735
688432.SH,0.4879387617111206
300082.SZ,0.4874262809753418
002213.SZ,0.48741447925567627
600295.SH,0.4873747229576111
000692.SZ,0.48673245310783386
002112.SZ,0.4864189326763153
301491.SZ,0.4856378436088562
000100.SZ,0.485079288482666
002875.SZ,0.4847348630428314
301560.SZ,0.48460257053375244
000547.SZ,0.48454686999320984
301353.SZ,0.4845019280910492
300267.SZ,0.48447397351264954
301118.SZ,0.483955442905426
301307.SZ,0.483854740858078
688316.SH,0.48344266414642334
300530.SZ,0.4834352433681488
601598.SH,0.48246926069259644
688236.SH,0.481862872838974
300866.SZ,0.4817383885383606
600343.SH,0.4813619554042816
002069.SZ,0.4812465012073517
000429.SZ,0.48096412420272827
002832.SZ,0.48024970293045044
300328.SZ,0.48002633452415466
300846.SZ,0.47996991872787476
601398.SH,0.4798302948474884
301499.SZ,0.4796907901763916
603897.SH,0.47866183519363403
603666.SH,0.47840696573257446
301180.SZ,0.4783852696418762
688389.SH,0.4783012568950653
002310.SZ,0.47804927825927734
002655.SZ,0.4780336320400238
002197.SZ,0.4772052466869354
301089.SZ,0.4770335257053375
600941.SH,0.4766101837158203
301283.SZ,0.4762554466724396
600545.SH,0.47609394788742065
601838.SH,0.475360244512558
601988.SH,0.4753299057483673
603565.SH,0.47526124119758606
605118.SH,0.474874883890152
688275.SH,0.4748117923736572
000617.SZ,0.474261999130249
688257.SH,0.4739644527435303
600184.SH,0.4733847677707672
603139.SH,0.47333887219429016
300983.SZ,0.4732781946659088
002348.SZ,0.47289273142814636
603906.SH,0.4727257788181305
300513.SZ,0.47233152389526367
002638.SZ,0.4718765616416931
000592.SZ,0.4711911678314209
000536.SZ,0.47067517042160034
300340.SZ,0.4704989194869995
000885.SZ,0.4700717031955719
603088.SH,0.4700537919998169
601939.SH,0.4699508845806122
002313.SZ,0.4692864418029785
000839.SZ,0.4692836105823517
300497.SZ,0.46925562620162964
300827.SZ,0.4682915210723877
002519.SZ,0.4680764675140381
002285.SZ,0.46754539012908936
688619.SH,0.4672861695289612
000803.SZ,0.4672327935695648
603132.SH,0.4669725000858307
002208.SZ,0.4669538736343384
300949.SZ,0.46668651700019836
301192.SZ,0.4665256142616272
001300.SZ,0.4664181172847748
000937.SZ,0.46637818217277527
000567.SZ,0.46620792150497437
603033.SH,0.46609726548194885
002346.SZ,0.46586260199546814
002520.SZ,0.4657636880874634
300556.SZ,0.4654022753238678
688197.SH,0.46533989906311035
301571.SZ,0.46527472138404846
688660.SH,0.4652063250541687
002042.SZ,0.46497246623039246
300405.SZ,0.46496281027793884
301555.SZ,0.4647294878959656
688011.SH,0.4644676446914673
000718.SZ,0.4643567204475403
600323.SH,0.4643290638923645
002274.SZ,0.4640655219554901
000505.SZ,0.4640634059906006
688729.SH,0.46403801441192627
600410.SH,0.46359434723854065
600641.SH,0.463299959897995
300351.SZ,0.46326956152915955
002990.SZ,0.46316292881965637
301251.SZ,0.4631041884422302
600350.SH,0.46309176087379456
688265.SH,0.46297332644462585
300422.SZ,0.4624307155609131
300393.SZ,0.46242043375968933
600539.SH,0.4623951315879822
003031.SZ,0.46191349625587463
300762.SZ,0.46178433299064636
300502.SZ,0.46149036288261414
002652.SZ,0.46143126487731934
300599.SZ,0.4613257050514221
601728.SH,0.4611881673336029
601997.SH,0.4610213339328766
688179.SH,0.46093034744262695
002015.SZ,0.4606216251850128
688272.SH,0.46055784821510315
605365.SH,0.4605114161968231
300868.SZ,0.4603429138660431
688106.SH,0.46018776297569275
000518.SZ,0.46013495326042175
600756.SH,0.46005600690841675
601998.SH,0.4600329101085663
002628.SZ,0.4599485993385315
300494.SZ,0.45979321002960205
002584.SZ,0.4597276449203491
002706.SZ,0.4593161344528198
002943.SZ,0.4592320919036865
605286.SH,0.4591229557991028
002240.SZ,0.4590190351009369
688016.SH,0.45898962020874023
600015.SH,0.45895445346832275
300192.SZ,0.4589383006095886
600023.SH,0.45883968472480774
605151.SH,0.4587959051132202
300386.SZ,0.4585568606853485
000537.SZ,0.45853570103645325
688055.SH,0.4581925868988037
300938.SZ,0.45782676339149475
601825.SH,0.45771366357803345
301113.SZ,0.45740219950675964
300052.SZ,0.45732569694519043
603165.SH,0.45726853609085083
300266.SZ,0.4572189152240753
002031.SZ,0.4571552276611328
603333.SH,0.4570518434047699
002358.SZ,0.45704182982444763
002536.SZ,0.45703187584877014
605259.SH,0.4568963646888733
002298.SZ,0.45685285329818726
600683.SH,0.45683416724205017
600222.SH,0.45645850896835327
002121.SZ,0.4561437666416168
688223.SH,0.45610687136650085
600310.SH,0.455936461687088
301393.SZ,0.4559210538864136
605319.SH,0.45592033863067627
000520.SZ,0.45589497685432434
003816.SZ,0.4557651877403259
601011.SH,0.45570775866508484
300177.SZ,0.455696165561676
600208.SH,0.45565882325172424
600299.SH,0.45545685291290283
600800.SH,0.45542076230049133
300072.SZ,0.455264687538147
600985.SH,0.45517921447753906
300199.SZ,0.4541725218296051
600135.SH,0.4540751576423645
688450.SH,0.45378363132476807
300013.SZ,0.4537402391433716
002798.SZ,0.4536885619163513
300811.SZ,0.4536437690258026
002422.SZ,0.453630268573761
300616.SZ,0.45353418588638306
605009.SH,0.4534982740879059
603175.SH,0.45347073674201965
600060.SH,0.45340263843536377
603120.SH,0.4533517062664032
301157.SZ,0.4531528651714325
688229.SH,0.45260900259017944
002064.SZ,0.45255616307258606
300365.SZ,0.45231813192367554
300510.SZ,0.45208242535591125
002742.SZ,0.4520139992237091
600791.SH,0.4519467055797577
000301.SZ,0.45188379287719727
000949.SZ,0.45175278186798096
002290.SZ,0.4516345262527466
603322.SH,0.45156970620155334
603226.SH,0.451398640871048
601933.SH,0.4513564705848694
603123.SH,0.45120909810066223
603950.SH,0.45097869634628296
600558.SH,0.4507516026496887
601606.SH,0.4507354199886322
000509.SZ,0.4506067931652069
002556.SZ,0.45060020685195923
300603.SZ,0.45055636763572693
601088.SH,0.4499925971031189
601975.SH,0.44989416003227234
688489.SH,0.44986844062805176
301319.SZ,0.449736624956131
688110.SH,0.44945061206817627
600322.SH,0.4494003653526306
603868.SH,0.449244886636734
688387.SH,0.4492029547691345
605162.SH,0.44907164573669434
300166.SZ,0.44902297854423523
300870.SZ,0.44897204637527466
600012.SH,0.44883406162261963
000626.SZ,0.44875454902648926
600658.SH,0.4487120807170868
002921.SZ,0.4486599266529083
301165.SZ,0.44855648279190063
002648.SZ,0.44850456714630127
603618.SH,0.4483696520328522
300469.SZ,0.4482240378856659
600716.SH,0.44817960262298584
002980.SZ,0.44807469844818115
600919.SH,0.4479760527610779
688308.SH,0.4477902054786682
601225.SH,0.4472978711128235
301120.SZ,0.4472685754299164
300077.SZ,0.44716671109199524
600548.SH,0.44700831174850464
603208.SH,0.4469493329524994
688251.SH,0.4469354450702667
002929.SZ,0.4465721547603607
600784.SH,0.4464280605316162
301168.SZ,0.44642168283462524
688658.SH,0.44601884484291077
300880.SZ,0.4459080100059509
300368.SZ,0.44589468836784363
688178.SH,0.44573506712913513
603112.SH,0.44569161534309387
300761.SZ,0.4456603527069092
300062.SZ,0.4455851912498474
603880.SH,0.4454644024372101
000809.SZ,0.44538143277168274
000905.SZ,0.445301353931427
300565.SZ,0.4451824724674225
688097.SH,0.4451724886894226
002281.SZ,0.44507697224617004
605056.SH,0.44506365060806274
688633.SH,0.4450538456439972
600483.SH,0.4450364112854004
002091.SZ,0.44490763545036316
603712.SH,0.4448714554309845
688317.SH,0.4447494447231293
301220.SZ,0.4446656107902527
688135.SH,0.4445298910140991
002616.SZ,0.4443851113319397
301516.SZ,0.444288432598114
688765.SH,0.44415396451950073
603093.SH,0.4440681040287018
603669.SH,0.4440540075302124
688550.SH,0.44401150941848755
603211.SH,0.44400840997695923
301159.SZ,0.4437199831008911
688567.SH,0.44335657358169556
688676.SH,0.4431581497192383
601006.SH,0.4430848956108093
600927.SH,0.44307833909988403
000672.SZ,0.44300776720046997
002527.SZ,0.44296374917030334
600468.SH,0.4428779184818268
301218.SZ,0.4428093135356903
001337.SZ,0.44277313351631165
688693.SH,0.4427471458911896
002432.SZ,0.4426898658275604
002176.SZ,0.44255122542381287
600584.SH,0.44247502088546753
600192.SH,0.44246822595596313
601096.SH,0.4424358606338501
300804.SZ,0.4423489272594452
603131.SH,0.4423445463180542
300677.SZ,0.4422591030597687
002021.SZ,0.4420727491378784
601179.SH,0.4420110583305359
605168.SH,0.441813200712204
